"symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"ISCU","23479","iron-sulfur cluster scaffold homolog (E. coli)",-2.7025637509816,0.0426532172316678,0.10547613925704,1.47650486879914,1.88616200756813
"SEC61G","23480","Sec61 gamma subunit",1.08423205845667,0.327751791325819,0.456102937770473,0.897620505276581,0.74855255301748
"PES1","23481","pescadillo ribosomal biogenesis factor 1",-4.63907704500863,0.00563737884748503,0.0276900269618788,0.953086470192514,0.76289835584108
"TGDS","23483","TDP-glucose 4,6-dehydratase",-3.79956067329571,0.0126341592757835,0.0466642268773476,2.62907285492355,2.99045587398378
"LEPROTL1","23484","leptin receptor overlapping transcript-like 1",1.43710093304586,0.210191956381798,0.329879969596711,1.07606263603468,1.08167887968607
"CES3","23491","carboxylesterase 3",-1.55773716822038,0.180030623039773,0.293398397579597,0.534097318768391,0.560555215073176
"CBX7","23492","chromobox homolog 7",5.59622877821927,0.00251566621995943,0.0168524504396702,2.40060174766991,2.10369574284243
"HEY2","23493","hairy/enhancer-of-split related with YRPW motif 2",-8.37896617838308,0.000396513113570816,0.00597702544727813,3.20838597250463,2.14069817824712
"TNFRSF13B","23495","tumor necrosis factor receptor superfamily, member 13B",1.04973359884587,0.341906700337604,0.470240477697351,0.250718946132128,0.258902253400432
"HAAO","23498","3-hydroxyanthranilate 3,4-dioxygenase",4.68375707961021,0.00541530717130274,0.0269882498609135,1.7636405556098,1.43082380771988
"MACF1","23499","microtubule-actin crosslinking factor 1",-2.67022050073108,0.0443367832610534,0.108477955937796,1.52408481398176,1.72773619871174
"DAAM2","23500","dishevelled associated activator of morphogenesis 2",-3.76182082694312,0.0131328969187177,0.0479272345943444,1.95959795120993,2.22448508354068
"ZFYVE26","23503","zinc finger, FYVE domain containing 26",-1.52380741283277,0.188061732867532,0.303229851157104,0.373807797894655,0.281996054413901
"RIMBP2","23504","RIMS binding protein 2",10.0001720842333,0.000170933469034293,0.00393052435930957,3.10476569561061,1.52972559450965
"TMEM131","23505","transmembrane protein 131",5.56261190243107,0.00258331341903721,0.0171012245191503,2.79301295527006,2.28024123907518
"KIAA0240","23506","KIAA0240",-0.430894336549528,0.684488904186908,0.772160186650142,0.484231302388186,0.682533177314163
"LRRC8B","23507","leucine rich repeat containing 8 family, member B",16.2881500391506,1.59061164554459e-05,0.00138846312190394,4.20450396925436,1.30464346728956
"TTC9","23508","tetratricopeptide repeat domain 9",-0.150875279896655,0.885972127742114,0.923488264536375,0.639440086392392,1.01937272051563
"POFUT1","23509","protein O-fucosyltransferase 1",-2.28859759149087,0.0707732739560594,0.150489125108692,0.855897216842618,1.10515294743461
"KCTD2","23510","potassium channel tetramerisation domain containing 2",1.1608615995889,0.298104431528095,0.426153415733066,0.295113489944596,0.428378267343796
"NUP188","23511","nucleoporin 188kDa",-1.51876023022353,0.189285797528842,0.304707184483237,0.383146635395959,0.412489547873234
"SUZ12","23512","suppressor of zeste 12 homolog (Drosophila)",-2.17077866773652,0.0820623337691768,0.167385902468833,0.414080079285437,0.576333169249564
"SCRIB","23513","scribbled homolog (Drosophila)",-0.351552057189984,0.739504135660335,0.81718528881885,0.526218605131451,0.651585134326959
"KIAA0146","23514","KIAA0146",0.559275908130011,0.600097288493368,0.70368490640896,0.919039786042361,1.49754546056857
"MORC3","23515","MORC family CW-type zinc finger 3",-0.564855867374931,0.596572202429001,0.701014492475502,0.802366771888384,1.38287971901349
"SLC39A14","23516","solute carrier family 39 (zinc transporter), member 14",5.20815372918804,0.00344360960969001,0.0203358843626779,2.46404661927555,1.85861188740271
"SKIV2L2","23517","superkiller viralicidic activity 2-like 2 (S. cerevisiae)",-0.989142154304588,0.36801389579232,0.495845530971931,0.777589828714315,1.1827834167234
"R3HDM1","23518","R3H domain containing 1",22.4849311833597,3.23359845610264e-06,0.00107474621645876,7.35671882507867,1.55385607042172
"ANP32D","23519","acidic (leucine-rich) nuclear phosphoprotein 32 family, member D",-2.83988715616301,0.0362512535005636,0.0948583593298358,0.880839837228719,0.517095277719325
"ANP32C","23520","acidic (leucine-rich) nuclear phosphoprotein 32 family, member C",0.264693741758177,0.801810346083549,0.863251757711149,0.257889534697444,0.365077696202577
"RPL13A","23521","ribosomal protein L13a",-0.441824008473439,0.677071116468098,0.766322405424282,0.540833558632694,0.617551648100724
"MYST4","23522","K(lysine) acetyltransferase 6B",1.29874925656828,0.25069735078621,0.375774865214374,1.37308020911545,1.4642826947476
"CABIN1","23523","calcineurin binding protein 1",-0.799931813951585,0.460050136782088,0.582515037341085,0.514924237793703,0.64184527533663
"SRRM2","23524","serine/arginine repetitive matrix 2",4.20365012378516,0.00845976897055867,0.0358153192649701,1.86871136349757,1.39369106410628
"HMHA1","23526","histocompatibility (minor) HA-1",-6.6023970250024,0.00119830318590229,0.0110539344743408,3.42015154027098,2.35626553362589
"ACAP2","23527","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",-3.93570067873301,0.0110072055218862,0.042615610193964,0.973402764213073,1.15766146995237
"ZNF281","23528","zinc finger protein 281",1.83271659729342,0.126325448851116,0.226881553937113,0.912891813771753,1.37445888084968
"CLCF1","23529","cardiotrophin-like cytokine factor 1",-1.04199736856763,0.345151080448571,0.47348086248825,0.845572969104607,1.7022022753979
"NNT","23530","nicotinamide nucleotide transhydrogenase",4.83547942166652,0.00473367037447888,0.0247918382651279,2.48310396166842,2.4120924955241
"MMD","23531","monocyte to macrophage differentiation-associated",9.91945428672627,0.000177705383333799,0.00401081629029281,4.51496088177249,2.26538207627405
"PRAME","23532","preferentially expressed antigen in melanoma",-3.64935461527356,0.0147582331005586,0.0517683752044062,0.523764742581993,0.557432339728212
"PIK3R5","23533","phosphoinositide-3-kinase, regulatory subunit 5",0.258310841784726,0.806462807007283,0.866032624206259,0.44831005823459,0.714724449663957
"TNPO3","23534","transportin 3",-1.74351981933802,0.141700738303761,0.246849484219966,0.651220938980624,0.569322785060698
"ADAT1","23536","adenosine deaminase, tRNA-specific 1",2.93927869828987,0.0322836211106996,0.0876148084959996,0.79031199619191,0.826099556108227
"OR52A1","23538","olfactory receptor, family 52, subfamily A, member 1",-2.72406382959717,0.0415731384872893,0.103730744176603,0.377750383197502,0.405859414145012
"SLC16A8","23539","solute carrier family 16, member 8 (monocarboxylic acid transporter 3)",-4.94679176541334,0.00429681358565183,0.0233755205456542,2.43394873316184,1.76366052447953
"SEC14L2","23541","SEC14-like 2 (S. cerevisiae)",3.09950307880075,0.0268683110270125,0.0772919431661375,1.62108222941797,1.40515817314143
"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2",1.77836448603561,0.135480011226298,0.239022988324957,0.989256395507061,1.2879482844929
"RBM9","23543","RNA binding protein, fox-1 homolog (C. elegans) 2",1.91337966695645,0.113891484657179,0.210647058596741,0.832801589457439,1.10606330809489
"SEZ6L","23544","seizure related 6 homolog (mouse)-like",1.37758818102488,0.226798226000766,0.348934551393526,0.501700364269806,0.541250967592449
"ATP6V0A2","23545","ATPase, H+ transporting, lysosomal V0 subunit a2",-0.15877721562608,0.880058354793582,0.919420106823502,0.586983219738942,0.972446531316692
"SYNGR4","23546","synaptogyrin 4",-2.37733027316547,0.0633742250336919,0.138976686968599,1.24214502194254,1.82964890142398
"LILRA4","23547","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4",-3.47435145252791,0.0177661291477697,0.0586277222416033,1.15326461968719,1.28677246261619
"TTC33","23548","tetratricopeptide repeat domain 33",0.998177780080995,0.364018807045092,0.492145529968072,1.45627948911159,1.30204977484906
"DNPEP","23549","aspartyl aminopeptidase",1.75263705988674,0.140045665688067,0.2447766965995,1.41213038634316,1.76674731274065
"PSD4","23550","pleckstrin and Sec7 domain containing 4",-1.38919780981706,0.223464354762124,0.345022166897437,1.16339317709395,2.1615618880683
"RASD2","23551","RASD family, member 2",14.6633429550093,2.66524823308517e-05,0.00168530932610873,4.31647538337836,1.37275431491141
"CCRK","23552","cyclin-dependent kinase 20",11.5191362783674,8.64491745156481e-05,0.00271453019736673,2.94532889027688,1.26400314469413
"HYAL4","23553","hyaluronoglucosaminidase 4",0.592002134960908,0.57960243873263,0.68667410901955,0.321244791773208,0.245711183587716
"TSPAN12","23554","tetraspanin 12",-2.51005010633697,0.0538247023457198,0.1241240390127,2.16840572990465,2.4771498366134
"TSPAN15","23555","tetraspanin 15",-3.09210325062905,0.0270947063845435,0.0777066310175919,1.69014895032787,1.10025312069997
"PIGN","23556","phosphatidylinositol glycan anchor biosynthesis, class N",-2.60996349657877,0.0476718927103407,0.113929137016539,1.18043877456506,1.1164797925386
"SNAPIN","23557","SNAP-associated protein",-1.07886239956128,0.329921589339683,0.458180315974509,0.479220487210144,0.370263409482514
"WBP2","23558","WW domain binding protein 2",1.96667514325875,0.106375489891905,0.200856327403308,0.924060265535283,1.24874847302702
"WBP1","23559","WW domain binding protein 1",0.43814151777956,0.679565789520665,0.768351050680776,0.880544483946541,0.805328656539351
"GTPBP4","23560","GTP binding protein 4",-0.66965156012585,0.532755892070108,0.646680100932049,0.649240047255347,0.465730699433571
"CLDN14","23562","claudin 14",-6.11316667601464,0.00169776969968077,0.0135113088618929,2.10887974570364,1.67384393154696
"CHST5","23563","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5",0.76895111723789,0.476654897939458,0.597406740243636,0.718096530189808,1.5524102010867
"DDAH2","23564","dimethylarginine dimethylaminohydrolase 2",-4.83018411572843,0.00475571072718318,0.0248884589340274,2.84035561840296,3.20395153955221
"LPAR3","23566","lysophosphatidic acid receptor 3",1.15909942237105,0.298758939124024,0.426707576444351,0.112674595718199,0.15150964317831
"ZNF346","23567","zinc finger protein 346",6.72281568814614,0.00110340905037267,0.010547946500491,4.33429525189781,2.62195765010897
"ARL2BP","23568","ADP-ribosylation factor-like 2 binding protein",-1.96733036046343,0.106286360582312,0.200793902853872,0.674441323583467,0.581676003679996
"PADI4","23569","peptidyl arginine deiminase, type IV",-2.41693360008815,0.0603453058584475,0.134447789161795,0.39925334338239,0.453303434880246
"DDAH1","23576","dimethylarginine dimethylaminohydrolase 1",4.85738728061703,0.00464374091406691,0.0244838114628741,4.02725029074205,2.9027748254673
"CDC42EP4","23580","CDC42 effector protein (Rho GTPase binding) 4",-0.146510711316573,0.889242191572102,0.925778225049558,1.84533931199661,1.8773785055979
"CASP14","23581","caspase 14, apoptosis-related cysteine peptidase",1.13509654210135,0.307800673665558,0.435788898207735,0.215476840988692,0.182433326921205
"CCNDBP1","23582","cyclin D-type binding-protein 1",-1.09299786134732,0.324235945775098,0.452675975876618,1.13058125387679,1.3176175681603
"SMUG1","23583","single-strand-selective monofunctional uracil-DNA glycosylase 1",5.65055756783536,0.00241068543342577,0.0164122659265707,2.21981255444564,1.57020874288758
"VSIG2","23584","V-set and immunoglobulin domain containing 2",1.17805488873886,0.291784644200247,0.419600650224181,0.370921061798423,0.297353384437675
"TMEM50A","23585","transmembrane protein 50A",-0.291408582812687,0.782441159231833,0.849415311100487,0.971756584345548,1.10527609842142
"DDX58","23586","DEAD (Asp-Glu-Ala-Asp) box polypeptide 58",-12.7663174320964,5.24614971380232e-05,0.00220278975772171,4.28157095921989,1.62859621584465
"C17orf81","23587","chromosome 17 open reading frame 81",0.958667498810404,0.381754220637179,0.509667629054916,0.420312898235838,0.396162669303756
"KLHDC2","23588","kelch domain containing 2",0.8533802434188,0.432419481390677,0.557266197127589,1.42684149333126,2.1974528980597
"CARHSP1","23589","calcium regulated heat stable protein 1, 24kDa",0.128725963717197,0.90259212913694,0.935116755799919,0.705817724299258,1.21104933595237
"PDSS1","23590","prenyl (decaprenyl) diphosphate synthase, subunit 1",0.385540452154305,0.715694416285851,0.797659097707039,0.412555219930271,0.182344088270674
"FAM215A","23591","family with sequence similarity 215, member A (non-protein coding)",-2.71426486139067,0.0420616088098503,0.104535468953893,0.87576736148225,0.666233765678892
"LEMD3","23592","LEM domain containing 3",2.376286314822,0.0634562609361134,0.139110330118351,1.80113079020139,2.32639314879607
"HEBP2","23593","heme binding protein 2",-7.92372256253902,0.000515538918043655,0.00696782021415699,1.88949086360075,1.05404272976603
"ORC6L","23594","origin recognition complex, subunit 6",0.721265177327606,0.503052194438291,0.62003830215172,0.879460361206101,0.867223685107239
"ORC3L","23595","origin recognition complex, subunit 3",-2.0693722788169,0.0933140904633639,0.182906176186888,1.12045043543288,1.38586158095903
"OPN3","23596","opsin 3",9.21009622341511,0.000253299815165806,0.00481488786377572,5.45193996173412,2.83865709113784
"ACOT9","23597","acyl-CoA thioesterase 9",-1.08646289513502,0.32685394424589,0.455321869658177,0.119986411245324,0.156412319684824
"PATZ1","23598","POZ (BTB) and AT hook containing zinc finger 1",-4.7140238333107,0.00527065177844509,0.0265731357066549,1.45062586947475,1.40186150642548
"AMACR","23600","alpha-methylacyl-CoA racemase",-4.81434243337964,0.00482236537565171,0.0251190298186292,2.63062764902531,2.38335098792422
"CLEC5A","23601","C-type lectin domain family 5, member A",-1.93919258136441,0.110184763234215,0.205842580244096,0.234840503480202,0.351718335462928
"CORO1C","23603","coronin, actin binding protein, 1C",1.96968912176657,0.105966140582762,0.20035639114916,1.09961036134358,0.811992934383676
"DAPK2","23604","death-associated protein kinase 2",-0.263734315235146,0.802509078289313,0.863530281480179,0.467786806314971,0.485810565295221
"CD2AP","23607","CD2-associated protein",-7.19046249237357,0.000809999870880627,0.00890871286560613,1.67890386408963,1.09200914388281
"MKRN1","23608","makorin ring finger protein 1",-5.01946885769198,0.00403694660822828,0.0225217415848742,2.0064299215456,1.51303756147425
"MKRN2","23609","makorin ring finger protein 2",-0.248208364341801,0.813844951969402,0.871581402194125,0.316148801986879,0.324925876186678
"PHLDA3","23612","pleckstrin homology-like domain, family A, member 3",-2.31112225610421,0.068810888468481,0.147552294057594,1.50006029283571,1.61792088483438
"ZMYND8","23613","zinc finger, MYND-type containing 8",4.18879526180253,0.00858176485476191,0.036079718199612,1.37221273600678,1.30921811762544
"PPY2","23614","pancreatic polypeptide 2",-0.933074983152418,0.393612192207285,0.521313580083646,0.449838745766486,0.557375088481781
"PYY2","23615","peptide YY, 2 (pseudogene)",-2.93608651718302,0.0324032610403213,0.0877923379791067,0.742247972498922,0.62013119938336
"SH3BP1","23616","SH3-domain binding protein 1",4.38319566313605,0.00713320382097507,0.0321225970161631,0.968397988604121,1.08860542643813
"TSSK2","23617","testis-specific serine kinase 2",0.619691016608538,0.562605711088877,0.672119822781867,0.0828464837988834,0.12103981579754
"ZIM2","23619","zinc finger, imprinted 2",2.9446947532698,0.0320817586847391,0.0871743160496304,1.09152134700455,1.12742139121375
"NTSR2","23620","neurotensin receptor 2",-3.51211940746767,0.0170620036916845,0.0570560469956341,1.51271507459568,2.28206106798275
"BACE1","23621","beta-site APP-cleaving enzyme 1",-1.26974708990006,0.260059840296526,0.385719864448368,0.641195897631369,0.631898575393615
"RUSC1","23623","RUN and SH3 domain containing 1",0.07453742688058,0.943472985145959,0.962220240517567,1.04665621198897,1.01509743465056
"CBLC","23624","Cbl proto-oncogene, E3 ubiquitin protein ligase C",-1.43815343647501,0.209908925265767,0.329634874178401,0.834450406986085,1.15323997984073
"FAM89B","23625","family with sequence similarity 89, member B",13.1045887846406,4.618127513774e-05,0.002133267036196,3.64205825190127,1.38673382192536
"SPO11","23626","SPO11 meiotic protein covalently bound to DSB homolog (S. cerevisiae)",-0.630412757576943,0.556110322110808,0.666328985085094,0.635352164884805,0.528237537335492
"PRND","23627","prion protein 2 (dublet)",-2.68849505927718,0.0433767165478109,0.106782544632798,0.108824320119601,0.179466427278162
"BRD7P3","23629","bromodomain containing 7 pseudogene 3",-0.837560658586453,0.440463280549174,0.56448418063704,0.405952129800894,0.318093570501864
"KCNE1L","23630","KCNE1-like",-12.227188925396,6.47202133749674e-05,0.00245286511896775,4.92084672328889,2.16618290342688
"CA14","23632","carbonic anhydrase XIV",-2.06970540166386,0.0932745706850965,0.182871669493913,1.08241962296115,0.746905122010719
"KPNA6","23633","karyopherin alpha 6 (importin alpha 7)",-2.64115028682645,0.0459125824398254,0.111117109230021,1.50006889581835,1.49300375086117
"SSBP2","23635","single-stranded DNA binding protein 2",-0.441598169121883,0.677223974959863,0.766411953805023,0.885306254280205,1.11845223164767
"NUP62","23636","nucleoporin 62kDa",-0.259494806116477,0.805599129004555,0.865470520162162,0.489810992273454,0.499356168543021
"RABGAP1","23637","RAB GTPase activating protein 1",0.737497832749434,0.493952719237969,0.612543548478811,0.776604010105545,1.29290783070021
"LRRC6","23639","leucine rich repeat containing 6",7.23326573167624,0.000788077028109418,0.00880739633511316,2.9753253102282,1.89993852034735
"HSPBP1","23640","HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1",7.42602041473846,0.000697655185558427,0.00821841872215052,2.25288604376683,1.53208708640853
"LDOC1","23641","leucine zipper, down-regulated in cancer 1",3.11691933498606,0.0263438061425456,0.0762490008916894,2.63282804146337,2.53991903648962
"SNHG1","23642","small nucleolar RNA host gene 1 (non-protein coding)",-4.40194862010679,0.00700909062745221,0.0317616519700957,1.04788695703514,0.691149167738362
"LY96","23643","lymphocyte antigen 96",2.08105592766728,0.0919384795282135,0.181166477765947,0.203043046803304,0.248584548637501
"EDC4","23644","enhancer of mRNA decapping 4",5.62896391667588,0.00245178339799098,0.016576528162318,2.30737497797307,1.85582253362234
"PPP1R15A","23645","protein phosphatase 1, regulatory subunit 15A",4.3813290935554,0.00714569618603968,0.0321301290545548,2.17176214604407,2.06732812539491
"PLD3","23646","phospholipase D family, member 3",1.72203204582842,0.145679965623218,0.251505502302528,2.02238813672209,2.71231117513813
"ARFIP2","23647","ADP-ribosylation factor interacting protein 2",1.90188236092688,0.11558377553741,0.212830183550016,1.73720521809846,2.09106835045162
"SSBP3","23648","single stranded DNA binding protein 3",15.22152191977,2.21889745839436e-05,0.00157794669699222,1.90907972071253,0.608026858653107
"POLA2","23649","polymerase (DNA directed), alpha 2, accessory subunit",-0.162612394429007,0.877191289022776,0.917719831139788,0.302796641923214,0.262857872462112
"TRIM29","23650","tripartite motif containing 29",-3.92727961337335,0.011100561364377,0.0428182165673233,0.76248478045662,0.870565725065788
"PLXNB2","23654","plexin B2",0.0990334830040237,0.924959590667149,0.949769561904664,0.599540971430431,0.921444443107994
"SLC7A11","23657","solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11",0.0198881476767998,0.984901846548468,0.989949938794207,2.85651078096176,2.56051192270149
"LSM5","23658","LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-2.10442548459903,0.0892506994496156,0.177349611840088,0.372685265467992,0.344977112013043
"PLA2G15","23659","phospholipase A2, group XV",-1.91027268432369,0.114346263049263,0.211193387157631,0.767902387483052,1.04052684596466
"ZKSCAN5","23660","zinc finger with KRAB and SCAN domains 5",-0.996658902472838,0.364687864081607,0.492769541774855,0.332482736561313,0.29995322027487
"TMEM2","23670","transmembrane protein 2",1.51984911519857,0.18902106386401,0.304375308276487,0.709713806612598,0.919746594927671
"TMEFF2","23671","transmembrane protein with EGF-like and two follistatin-like domains 2",1.81413242483046,0.129382435290993,0.231014660916841,0.796900213848375,1.69390205335304
"STX12","23673","syntaxin 12",-0.841978287111195,0.438205677831495,0.562490806984708,0.367101347011165,0.291295283091656
"SMPX","23676","small muscle protein, X-linked",3.95638777399134,0.0107816768301695,0.0420091314468104,1.48138199424551,1.39043310254233
"SH3BP4","23677","SH3-domain binding protein 4",-2.24523595034517,0.0747220914856131,0.156498550701404,1.07920552923352,0.906864239870712
"SGK3","23678","serum/glucocorticoid regulated kinase family, member 3",0.128294688363979,0.902916335982853,0.935266188761988,0.432026344971017,0.370506672460294
"RAB38","23682","RAB38, member RAS oncogene family",3.68810958451638,0.0141734733975596,0.0504234111783453,0.227262349778427,0.256050047897834
"PRKD3","23683","protein kinase D3",-4.41405837603573,0.00693027434254107,0.0315712497826871,2.94112394875284,2.14651190009884
"KCNE4","23704","potassium voltage-gated channel, Isk-related family, member 4",-2.65378215977808,0.0452204041458166,0.110005446574499,1.98561542046214,2.53870479075785
"CADM1","23705","cell adhesion molecule 1",-4.96557166314711,0.00422783783988798,0.0231456584613515,3.23676289490489,2.78428338863093
"GSPT2","23708","G1 to S phase transition 2",-1.54869316166099,0.182138020820464,0.296090016328693,0.24479940079576,0.398452814736463
"GABARAPL3","23710","GABA(A) receptor-associated protein like 1",2.39785852865644,0.0617841610065387,0.136584851094642,1.88529671239117,2.18487699670984
"SHPK","23729","sedoheptulokinase",-2.25575260179941,0.073743166791857,0.154928158940496,0.870207637299615,0.925473344962141
"C9orf5","23731","transmembrane protein 245",-1.30968799989081,0.247247287039517,0.37170241959141,0.745016300646351,1.45149548240961
"FRRS1L","23732","ferric-chelate reductase 1-like",6.42471368242467,0.00135653906984727,0.0118730011136485,3.41865716691927,2.21754456183626
"EID1","23741","EP300 interacting inhibitor of differentiation 1",0.0564182835983046,0.957193731431416,0.971068135444844,0.849131946550828,0.810293903081132
"C15orf2","23742","nuclear pore associated protein 1",-6.50893334831104,0.00127864585556189,0.0114664415011065,1.30233064220633,0.771436208247716
"BHMT2","23743","betaine--homocysteine S-methyltransferase 2",-4.49973297396205,0.00640111071099496,0.0299301210931986,2.03834640196514,2.35701055005016
"AIPL1","23746","aryl hydrocarbon receptor interacting protein-like 1",-2.30351589927287,0.0694669485966266,0.148475425353504,0.423295876970872,0.556920560947523
"SDF2L1","23753","stromal cell-derived factor 2-like 1",-7.06709794973915,0.000877342833537676,0.00926222726294955,1.62983405440449,0.933294148596654
"PPIL2","23759","peptidylprolyl isomerase (cyclophilin)-like 2",2.6070883746651,0.0478377741588585,0.114185389164176,0.823114541152941,0.901183485656528
"PITPNB","23760","phosphatidylinositol transfer protein, beta",3.84836531389177,0.0120210688321539,0.0451637462304956,2.55259922586281,2.53215761930494
"PISD","23761","phosphatidylserine decarboxylase",2.78618549153393,0.0386185752528473,0.0989463241002176,0.612620913985633,0.57387051228456
"OSBP2","23762","oxysterol binding protein 2",14.2057569174483,3.11312293682212e-05,0.00181592107824816,2.83368888638577,0.941354378725105
"MAFF","23764","v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)",-0.468017703092594,0.65946312173979,0.751920869084956,1.90603967966379,1.27275129736406
"IL17RA","23765","interleukin 17 receptor A",3.95099222268985,0.0108399820799669,0.0421584230979189,0.43602685255312,0.413301788688405
"GABARAPL3","23766","GABA(A) receptors associated protein like 3, pseudogene",3.69700019010247,0.0140430901064761,0.0501563542420469,2.18277652791402,2.20231431015774
"FLRT3","23767","fibronectin leucine rich transmembrane protein 3",8.6525627936257,0.000340685046330869,0.00558447479813776,5.02867531384998,2.55247866812909
"FLRT2","23768","fibronectin leucine rich transmembrane protein 2",12.9274125259018,4.93512125867461e-05,0.00214793643574321,7.69674014101206,2.75579574732294
"FLRT1","23769","fibronectin leucine rich transmembrane protein 1",4.68445420520654,0.00541192378775026,0.0269858265765064,2.29462638612918,2.12041655867979
"FKBP8","23770","FK506 binding protein 8, 38kDa",1.79899067988494,0.13192890341963,0.234306518964352,2.25845433929654,2.77044733822147
"BRD1","23774","bromodomain containing 1",-0.0209725606481895,0.984078751912619,0.989361821242387,0.74640959698643,0.608354145696392
"ARHGAP8","23779","Rho GTPase activating protein 8",-1.28706913345228,0.254430116618485,0.379808892937052,0.532987383753666,0.425790085967243
"APOL2","23780","apolipoprotein L, 2",-4.51266267557113,0.00632539167577196,0.029761411671406,1.4066069809261,1.53646517262363
"POTEH","23784","POTE ankyrin domain family, member H",-0.0911202435275953,0.930934941913977,0.95344752612752,0.431843870786239,0.66558620965826
"BCL2L13","23786","BCL2-like 13 (apoptosis facilitator)",-3.86604590271631,0.0118074405505921,0.044617179223879,2.19168693164136,2.18601774667595
"MTCH1","23787","mitochondrial carrier 1",1.80468618721325,0.130965121055113,0.233059838316294,0.859801952028573,1.30757686726766
"MTCH2","23788","mitochondrial carrier 2",0.431896876145153,0.683806797699258,0.771551425054252,0.683997562089733,0.619922029613633
"KIF4A","24137","kinesin family member 4A",-2.01727571751909,0.0997162270794693,0.191503987677222,0.464031859141731,0.533297087981137
"IFIT5","24138","interferon-induced protein with tetratricopeptide repeats 5",-7.09862075647675,0.000859524160607966,0.0091905549532131,3.77444682304195,2.4125531687645
"EML2","24139","echinoderm microtubule associated protein like 2",-1.57115598201302,0.176947705258023,0.28950900820138,0.735569743856665,1.03198336247117
"FTSJ1","24140","FtsJ RNA methyltransferase homolog 1 (E. coli)",0.866062430905437,0.426052522668344,0.551059239943679,0.0859378636731439,0.0808610338415945
"C20orf103","24141","lysosomal-associated membrane protein family, member 5",3.60455192826561,0.0154688930108632,0.0533125043378842,0.110206862281065,0.113060611985218
"NAT6","24142","N-acetyltransferase 6 (GCN5-related)",1.58965601782539,0.172782144805206,0.284462414388232,0.535651432717722,0.743536506247215
"TFIP11","24144","tuftelin interacting protein 11",5.9516233632202,0.0019141891122642,0.0144744449169283,1.74287644486108,0.924439097462777
"PANX1","24145","pannexin 1",1.41533215335048,0.216127945863228,0.336578634301686,1.04407127097169,1.33291827103247
"CLDN15","24146","claudin 15",-0.374238130570234,0.723573152363577,0.804026039353273,0.334310802161434,0.325508306151586
"FJX1","24147","four jointed box 1 (Drosophila)",8.18201480611621,0.000443498391255145,0.00640813966970861,3.76328138122629,2.17390569038589
"PRPF6","24148","PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)",1.213683849189,0.279066029293429,0.406855488211706,0.467829365154114,0.728472126450179
"ZNF318","24149","zinc finger protein 318",1.02856549945208,0.350845607134686,0.478985133029602,0.503151468755621,0.566132189993219
"TP53TG3","24150","TP53 target 3",-4.06271167522076,0.00970320928440531,0.0391727736249627,1.96064225495365,2.46717169352939
"C11orf41","25758","chromosome 11 open reading frame 41",13.9118657933537,3.44850062830289e-05,0.00189460995353742,7.64508609820026,2.35014433970131
"SHC2","25759","SHC (Src homology 2 domain containing) transforming protein 2",1.80592363565706,0.130756672554224,0.232828418055906,0.59705229007342,0.686765297174627
"CXorf27","25763","chromosome X open reading frame 27",-0.373281980731954,0.724241476834191,0.804510638537505,0.513804687672843,0.693068843119551
"SERF2","25764","chromosome 15 open reading frame 63",-3.6929896433232,0.0141017353391949,0.0502197657179792,1.39546639531282,1.74457299787381
"PRPF40B","25766","PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)",-0.185396089403124,0.860204490587577,0.904948005616668,0.582266020370916,0.590386709435367
"SLC24A2","25769","solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",3.49712236291041,0.0173377288894243,0.0576410822993494,1.45483349231014,1.11567618278054
"C22orf31","25770","chromosome 22 open reading frame 31",1.21656653348513,0.278058995433768,0.405671837316237,0.608898345243875,0.507369001186915
"TBC1D22A","25771","TBC1 domain family, member 22A",-1.72003844144286,0.146054811381982,0.251953640182345,0.612953332347163,0.732590196798981
"GSTTP1","25774","glutathione S-transferase theta pseudogene 1",-0.773476407995127,0.474202598903827,0.595386832515183,0.245975202630616,0.23325617438109
"C22orf24","25775","chromosome 22 open reading frame 24",7.79102183884964,0.000557923230675578,0.00730036072797636,3.13277267452904,1.71576778613056
"CBY1","25776","chibby homolog 1 (Drosophila)",-2.12256175943969,0.0872220117026009,0.174654075451495,0.710845064622733,0.801733172237778
"UNC84B","25777","Sad1 and UNC84 domain containing 2",1.03306393217939,0.348929750470034,0.477027472740585,0.600867784995111,0.557559873659069
"DSTYK","25778","dual serine/threonine and tyrosine protein kinase",-0.518293468720664,0.626364511118393,0.725199904902419,0.748387104934359,0.889700889003928
"RASGRP3","25780","RAS guanyl releasing protein 3 (calcium and DAG-regulated)",-1.83568966960741,0.125843289478866,0.226289313010137,0.919259538303256,0.782484242145542
